Dataset1,Dataset2,IID,SID,OrgName,AccName,Trait,OrgVal,n
SG01,SG01_HR,G4T4,NA,Heritiera elata,NA,LDMC,0.4777666650371522,3
SG01,SG01_HR,G4T4,NA,Heritiera elata,NA,PL,19.42746285107941,3
SG01,SG01_HR,G4T4,NA,Heritiera elata,NA,SLA,11.938115857127718,3
SG01,SG01_HR,G4T4,NA,Heritiera elata,NA,Th,0.24566666666666667,3
SG01,SG01_HR,G4T5,NA,Baccaurea bracteata,NA,Area_mm2,13933.558803722322,3
SG01,SG01_HR,G4T5,NA,Baccaurea bracteata,NA,LDMC,0.2418333485422794,3
SG01,SG01_HR,G4T5,NA,Baccaurea bracteata,NA,PL,53.74203506328143,3
SG01,SG01_HR,G4T5,NA,Baccaurea bracteata,NA,SLA,17.541872387902554,3
SG01,SG01_HR,G4T5,NA,Baccaurea bracteata,NA,Th,0.25866666666666666,3
SG01,SG01_HR,G4T6,NA,Baccaurea bracteata,NA,Area_mm2,18704.15382034736,3
SG01,SG01_HR,G4T6,NA,Baccaurea bracteata,NA,LDMC,0.22712788671705372,3
SG01,SG01_HR,G4T6,NA,Baccaurea bracteata,NA,PL,71.92412650462873,3
SG01,SG01_HR,G4T6,NA,Baccaurea bracteata,NA,SLA,16.092195905499167,3
SG01,SG01_HR,G4T6,NA,Baccaurea bracteata,NA,Th,0.27166666666666667,3
SG01,SG01_HR,G4T8,NA,Porterandia anisophylla,NA,Area_mm2,31290.080905705192,3
SG01,SG01_HR,G4T8,NA,Porterandia anisophylla,NA,LDMC,0.2799324737224527,3
SG01,SG01_HR,G4T8,NA,Porterandia anisophylla,NA,PL,31.3738354659719,3
SG01,SG01_HR,G4T8,NA,Porterandia anisophylla,NA,SLA,16.045264805072236,3
SG01,SG01_HR,G4T8,NA,Porterandia anisophylla,NA,Th,0.295,3
SG01,SG01_HR,G4T86,NA,Lithocarpus ewyckii,NA,Area_mm2,2582.3102571961804,3
SG01,SG01_HR,G4T86,NA,Lithocarpus ewyckii,NA,LDMC,0.2926944604574549,3
SG01,SG01_HR,G4T86,NA,Lithocarpus ewyckii,NA,PL,14.640004990290972,3
SG01,SG01_HR,G4T86,NA,Lithocarpus ewyckii,NA,SLA,11.628159592848947,3
SG01,SG01_HR,G4T86,NA,Lithocarpus ewyckii,NA,Th,0.2793333333333333,3
SG01,SG01_HR,G4T90,NA,Elaeocarpus salicifolius,NA,Area_mm2,1225.8016150948445,3
SG01,SG01_HR,G4T90,NA,Elaeocarpus salicifolius,NA,LDMC,0.40148798623561505,3
SG01,SG01_HR,G4T90,NA,Elaeocarpus salicifolius,NA,PL,15.500839214120084,3
SG01,SG01_HR,G4T90,NA,Elaeocarpus salicifolius,NA,SLA,12.441383411356732,3
SG01,SG01_HR,G4T90,NA,Elaeocarpus salicifolius,NA,Th,0.17966666666666667,3
SG01,SG01_HR,G4TFicus.globosa,NA,Ficus globosa,NA,Area_mm2,8536.322266239307,3
SG01,SG01_HR,G4TFicus.globosa,NA,Ficus globosa,NA,LDMC,0.3521987027759717,3
SG01,SG01_HR,G4TFicus.globosa,NA,Ficus globosa,NA,PL,37.63285644061837,3
SG01,SG01_HR,G4TFicus.globosa,NA,Ficus globosa,NA,SLA,13.154119081930267,3
SG01,SG01_HR,G4TFicus.globosa,NA,Ficus globosa,NA,Th,0.20833333333333334,3
SG01,SG01_HR,H11T22,NA,Cryptocarya rugulosa,NA,Area_mm2,8646.699584725457,3
SG01,SG01_HR,H11T22,NA,Cryptocarya rugulosa,NA,LDMC,0.45720764088883487,3
SG01,SG01_HR,H11T22,NA,Cryptocarya rugulosa,NA,SLA,13.230901483592378,3
SG01,SG01_HR,H11T22,NA,Cryptocarya rugulosa,NA,Th,0.25533333333333336,3
SG01,SG01_HR,H11T3,NA,Koilodepas longifolium,NA,Area_mm2,11138.637262473134,3
SG01,SG01_HR,H11T3,NA,Koilodepas longifolium,NA,LDMC,0.5049339756257376,3
SG01,SG01_HR,H11T3,NA,Koilodepas longifolium,NA,SLA,12.534488801155398,3
SG01,SG01_HR,H11T3,NA,Koilodepas longifolium,NA,Th,0.222,3
SG01,SG01_HR,H11T35,NA,Syzygium ridleyi,NA,Area_mm2,5659.142824683022,3
SG01,SG01_HR,H11T35,NA,Syzygium ridleyi,NA,LDMC,0.352416897974083,3
SG01,SG01_HR,H11T35,NA,Syzygium ridleyi,NA,SLA,14.386035835519854,3
SG01,SG01_HR,H11T35,NA,Syzygium ridleyi,NA,Th,0.17,3
SG01,SG01_HR,H11T37,NA,Streblus elongatus,NA,Area_mm2,9497.978649977638,3
SG01,SG01_HR,H11T37,NA,Streblus elongatus,NA,LDMC,0.4258588289583597,3
SG01,SG01_HR,H11T37,NA,Streblus elongatus,NA,SLA,11.579961024970888,3
SG01,SG01_HR,H11T37,NA,Streblus elongatus,NA,Th,0.21433333333333335,3
SG01,SG01_HR,H11T49,NA,Ardisia teysmanniana,NA,Area_mm2,11577.783339223724,3
SG01,SG01_HR,H11T49,NA,Ardisia teysmanniana,NA,LDMC,0.35368263328432903,3
SG01,SG01_HR,H11T49,NA,Ardisia teysmanniana,NA,SLA,14.359180691818741,3
SG01,SG01_HR,H11T49,NA,Ardisia teysmanniana,NA,Th,0.23666666666666666,3
SG01,SG01_HR,H11T57,NA,Aquilaria malaccensis,NA,Area_mm2,2093.1164906291165,3
SG01,SG01_HR,H11T57,NA,Aquilaria malaccensis,NA,LDMC,0.44683862869170815,3
SG01,SG01_HR,H11T57,NA,Aquilaria malaccensis,NA,SLA,22.108616129056838,3
SG01,SG01_HR,H11T57,NA,Aquilaria malaccensis,NA,Th,0.14766666666666667,3
SG01,SG01_HR,H11T67,NA,Pimelodendron griffithianum,NA,Area_mm2,5010.494179298437,3
SG01,SG01_HR,H11T67,NA,Pimelodendron griffithianum,NA,LDMC,0.3707652931989934,3
SG01,SG01_HR,H11T67,NA,Pimelodendron griffithianum,NA,SLA,13.663897952048968,3
SG01,SG01_HR,H11T67,NA,Pimelodendron griffithianum,NA,Th,0.18,3
SG01,SG01_HR,H11T69,NA,Croton oblongus,NA,Area_mm2,9130.708176458347,3
SG01,SG01_HR,H11T69,NA,Croton oblongus,NA,LDMC,0.3650591752546337,3
SG01,SG01_HR,H11T69,NA,Croton oblongus,NA,SLA,12.487996458257618,3
SG01,SG01_HR,H11T69,NA,Croton oblongus,NA,Th,0.23,3
SG01,SG01_HR,H12T1,NA,Xylopia ferruginea,NA,Area_mm2,6594.1471230359275,3
SG01,SG01_HR,H12T1,NA,Xylopia ferruginea,NA,LDMC,0.30753700655240307,3
SG01,SG01_HR,H12T1,NA,Xylopia ferruginea,NA,SLA,13.515655744957042,3
SG01,SG01_HR,H12T1,NA,Xylopia ferruginea,NA,Th,0.25433333333333336,3
SG01,SG01_HR,H12T101,NA,Antidesma cuspidatum,NA,Area_mm2,7856.191915480894,3
SG01,SG01_HR,H12T101,NA,Antidesma cuspidatum,NA,LDMC,0.3392175712052723,3
SG01,SG01_HR,H12T101,NA,Antidesma cuspidatum,NA,SLA,14.124754052892907,3
SG01,SG01_HR,H12T101,NA,Antidesma cuspidatum,NA,Th,0.21133333333333332,3
SG01,SG01_HR,H12T102,NA,Litsea grandis,NA,Area_mm2,3379.959417560737,3
SG01,SG01_HR,H12T102,NA,Litsea grandis,NA,LDMC,0.40063986434448934,3
SG01,SG01_HR,H12T102,NA,Litsea grandis,NA,SLA,13.041105576740732,3
SG01,SG01_HR,H12T102,NA,Litsea grandis,NA,Th,0.269,3
SG01,SG01_HR,H12T111,NA,Calophyllum tetrapterum,NA,Area_mm2,1164.9175311401366,3
SG01,SG01_HR,H12T111,NA,Calophyllum tetrapterum,NA,LDMC,0.41016852006599386,3
SG01,SG01_HR,H12T111,NA,Calophyllum tetrapterum,NA,SLA,12.088055999645578,3
SG01,SG01_HR,H12T111,NA,Calophyllum tetrapterum,NA,Th,0.24433333333333335,3
SG01,SG01_HR,H12T129,NA,Calophyllum tetrapterum,NA,Area_mm2,1727.7837910192818,3
SG01,SG01_HR,H12T129,NA,Calophyllum tetrapterum,NA,LDMC,0.40582965697308004,2
SG01,SG01_HR,H12T129,NA,Calophyllum tetrapterum,NA,SLA,13.9821471121891,3
SG01,SG01_HR,H12T129,NA,Calophyllum tetrapterum,NA,Th,0.20766666666666667,3
SG01,SG01_HR,H12T13,NA,Aquilaria malaccensis,NA,Area_mm2,2947.1340450381895,4
SG01,SG01_HR,H12T13,NA,Aquilaria malaccensis,NA,LDMC,0.35613775859805435,4
SG01,SG01_HR,H12T13,NA,Aquilaria malaccensis,NA,SLA,11.686937472225093,4
SG01,SG01_HR,H12T13,NA,Aquilaria malaccensis,NA,Th,0.29425,4
SG01,SG01_HR,H12T131,NA,Santiria rubiginosa,NA,Area_mm2,30338.62999741237,3
SG01,SG01_HR,H12T131,NA,Santiria rubiginosa,NA,LDMC,0.3408320323970097,3
SG01,SG01_HR,H12T131,NA,Santiria rubiginosa,NA,SLA,15.137070017343962,3
SG01,SG01_HR,H12T131,NA,Santiria rubiginosa,NA,Th,0.20233333333333334,3
SG01,SG01_HR,H12T136,NA,Calophyllum pulcherrimum,NA,Area_mm2,1238.7811829714497,3
SG01,SG01_HR,H12T136,NA,Calophyllum pulcherrimum,NA,LDMC,0.42128229157035546,3
SG01,SG01_HR,H12T136,NA,Calophyllum pulcherrimum,NA,SLA,14.932881834793879,3
SG01,SG01_HR,H12T136,NA,Calophyllum pulcherrimum,NA,Th,0.202,3
SG01,SG01_HR,H12T140,NA,Guioa pubescens,NA,Area_mm2,95651.58683132147,1
SG01,SG01_HR,H12T140,NA,Guioa pubescens,NA,LDMC,0.4268889659614527,1
SG01,SG01_HR,H12T140,NA,Guioa pubescens,NA,SLA,11.101752205958922,1
SG01,SG01_HR,H12T140,NA,Guioa pubescens,NA,Th,0.237,1
SG01,SG01_HR,H12T167,NA,Calophyllum pulcherrimum,NA,Area_mm2,1118.5239319980449,3
SG01,SG01_HR,H12T167,NA,Calophyllum pulcherrimum,NA,LDMC,0.4472180421134475,3
SG01,SG01_HR,H12T167,NA,Calophyllum pulcherrimum,NA,SLA,14.897620529756317,3
SG01,SG01_HR,H12T167,NA,Calophyllum pulcherrimum,NA,Th,0.18433333333333332,3
SG01,SG01_HR,H12T168,NA,Guioa pubescens,NA,Area_mm2,20733.958609406778,2
SG01,SG01_HR,H12T168,NA,Guioa pubescens,NA,LDMC,0.4253677462907903,2
SG01,SG01_HR,H12T168,NA,Guioa pubescens,NA,SLA,10.077228086084602,2
SG01,SG01_HR,H12T168,NA,Guioa pubescens,NA,Th,0.2515,2
SG01,SG01_HR,H12T17,NA,Castanopsis wallichii,NA,Area_mm2,6220.809373695466,3
SG01,SG01_HR,H12T17,NA,Castanopsis wallichii,NA,LDMC,0.43196059928983765,3
SG01,SG01_HR,H12T17,NA,Castanopsis wallichii,NA,SLA,12.538513537540288,3
SG01,SG01_HR,H12T17,NA,Castanopsis wallichii,NA,Th,0.20233333333333334,3
SG01,SG01_HR,H12T43,NA,Nephelium maingayi,NA,Area_mm2,88629.72271266207,1
SG01,SG01_HR,H12T43,NA,Nephelium maingayi,NA,LDMC,0.36814527570226047,1
SG01,SG01_HR,H12T43,NA,Nephelium maingayi,NA,SLA,11.384971060613257,1
SG01,SG01_HR,H12T43,NA,Nephelium maingayi,NA,Th,0.26,1
SG01,SG01_HR,H12T50,NA,Macaranga heynei,NA,Area_mm2,4309.102795713984,3
SG01,SG01_HR,H12T50,NA,Macaranga heynei,NA,LDMC,0.4011783908149139,3
SG01,SG01_HR,H12T50,NA,Macaranga heynei,NA,SLA,15.12821925360724,3
SG01,SG01_HR,H12T50,NA,Macaranga heynei,NA,Th,0.21200000000000002,3
SG01,SG01_HR,H12T53,NA,Dysoxylum cauliflorum,NA,Area_mm2,34538.85578227839,1
SG01,SG01_HR,H12T53,NA,Dysoxylum cauliflorum,NA,LDMC,0.33543889427740065,1
SG01,SG01_HR,H12T53,NA,Dysoxylum cauliflorum,NA,SLA,12.483773369819058,1
SG01,SG01_HR,H12T53,NA,Dysoxylum cauliflorum,NA,Th,0.253,1
SG01,SG01_HR,H12T74,NA,Castanopsis wallichii,NA,Area_mm2,1023.2765235713434,3
SG01,SG01_HR,H12T74,NA,Castanopsis wallichii,NA,LDMC,0.4639752671438946,3
SG01,SG01_HR,H12T74,NA,Castanopsis wallichii,NA,SLA,12.962177459592715,3
SG01,SG01_HR,H12T74,NA,Castanopsis wallichii,NA,Th,0.24233333333333335,3
SG01,SG01_HR,H12T75,NA,Castanopsis wallichii,NA,Area_mm2,883.0187390477145,3
SG01,SG01_HR,H12T75,NA,Castanopsis wallichii,NA,LDMC,0.499619050131544,3
SG01,SG01_HR,H12T75,NA,Castanopsis wallichii,NA,SLA,14.156122764587796,3
SG01,SG01_HR,H12T75,NA,Castanopsis wallichii,NA,Th,0.24666666666666667,3
SG01,SG01_HR,H12T76,NA,Syzygium nemestrinum,NA,Area_mm2,12044.110150244678,3
SG01,SG01_HR,H12T76,NA,Syzygium nemestrinum,NA,LDMC,0.557006409960826,3
SG01,SG01_HR,H12T76,NA,Syzygium nemestrinum,NA,SLA,8.614672796320034,3
SG01,SG01_HR,H12T76,NA,Syzygium nemestrinum,NA,Th,0.26466666666666666,3
SG01,SG01_HR,H12TPsy 1,NA,Psydrax sp. 10,NA,Area_mm2,981.4913740109012,3
SG01,SG01_HR,H12TPsy 1,NA,Psydrax sp. 10,NA,LDMC,0.48552188552188547,3
SG01,SG01_HR,H12TPsy 1,NA,Psydrax sp. 10,NA,SLA,17.091580511030134,3
SG01,SG01_HR,H12TPsy 1,NA,Psydrax sp. 10,NA,Th,0.13533333333333333,3
SG01,SG01_HR,H12TPsy 2,NA,Psydrax sp. 10,NA,Area_mm2,1144.875994087537,2
SG01,SG01_HR,H12TPsy 2,NA,Psydrax sp. 10,NA,LDMC,0.49802005012531325,2
SG01,SG01_HR,H12TPsy 2,NA,Psydrax sp. 10,NA,SLA,17.1375744144633,2
SG01,SG01_HR,H12TPsy 2,NA,Psydrax sp. 10,NA,Th,0.125,2
SG01,SG01_HR,H13T12,NA,Aporosa nervosa,NA,Area_mm2,7001.28590406406,3
SG01,SG01_HR,H13T12,NA,Aporosa nervosa,NA,LDMC,0.3710479904968067,3
SG01,SG01_HR,H13T12,NA,Aporosa nervosa,NA,SLA,14.898824729780133,3
SG01,SG01_HR,H13T12,NA,Aporosa nervosa,NA,Th,0.25566666666666665,3
SG01,SG01_HR,H13T15,NA,Canarium pilosum,NA,Area_mm2,62843.508955949095,1
SG01,SG01_HR,H13T15,NA,Canarium pilosum,NA,LDMC,0.47734960135298377,1
SG01,SG01_HR,H13T15,NA,Canarium pilosum,NA,SLA,7.9518548596671,1
SG01,SG01_HR,H13T15,NA,Canarium pilosum,NA,Th,0.293,1
SG01,SG01_HR,H13TM.tri1,NA,Macaranga trichocarpa,NA,Area_mm2,7343.012820450952,3
SG01,SG01_HR,H13TM.tri1,NA,Macaranga trichocarpa,NA,LDMC,0.39794429527934483,3
SG01,SG01_HR,H13TM.tri1,NA,Macaranga trichocarpa,NA,SLA,16.16741306750512,3
SG01,SG01_HR,H13TM.tri1,NA,Macaranga trichocarpa,NA,Th,0.2846666666666667,3
SG01,SG01_HR,H13TM.tri2,NA,Macaranga trichocarpa,NA,Area_mm2,7972.7272145055895,3
SG01,SG01_HR,H13TM.tri2,NA,Macaranga trichocarpa,NA,LDMC,0.4025055120047701,3
SG01,SG01_HR,H13TM.tri2,NA,Macaranga trichocarpa,NA,SLA,18.682645157770587,3
SG01,SG01_HR,H13TM.tri2,NA,Macaranga trichocarpa,NA,Th,0.259,3
SG01,SG01_HR,H16T109,NA,Diospyros lanceifolia,NA,Area_mm2,2584.4631800190327,3
SG01,SG01_HR,H16T109,NA,Diospyros lanceifolia,NA,LDMC,0.46966786289732904,3
SG01,SG01_HR,H16T109,NA,Diospyros lanceifolia,NA,PL,9.220548091285764,3
SG01,SG01_HR,H16T109,NA,Diospyros lanceifolia,NA,SLA,10.319287934725113,3
SG01,SG01_HR,H16T109,NA,Diospyros lanceifolia,NA,Th,0.179,3
SG01,SG01_HR,H16T11,NA,Calophyllum teysmannii,NA,Area_mm2,1769.9534559411595,3
SG01,SG01_HR,H16T11,NA,Calophyllum teysmannii,NA,LDMC,0.4432823055091001,3
SG01,SG01_HR,H16T11,NA,Calophyllum teysmannii,NA,PL,8.58281994194719,3
SG01,SG01_HR,H16T11,NA,Calophyllum teysmannii,NA,SLA,6.577070855147963,3
SG01,SG01_HR,H16T11,NA,Calophyllum teysmannii,NA,Th,0.4053333333333333,3
SG01,SG01_HR,H16T115,NA,Diospyros lanceifolia,NA,Area_mm2,3192.3544396218267,3
SG01,SG01_HR,H16T115,NA,Diospyros lanceifolia,NA,LDMC,0.4069690056691601,3
SG01,SG01_HR,H16T115,NA,Diospyros lanceifolia,NA,PL,11.121653428167827,3
SG01,SG01_HR,H16T115,NA,Diospyros lanceifolia,NA,SLA,15.104661242808048,3
SG01,SG01_HR,H16T115,NA,Diospyros lanceifolia,NA,Th,0.15933333333333333,3
SG01,SG01_HR,H16T24,NA,Xanthophyllum eurhynchum,NA,Area_mm2,2130.0411481003016,3
SG01,SG01_HR,H16T24,NA,Xanthophyllum eurhynchum,NA,LDMC,0.432505583286193,3
SG01,SG01_HR,H16T24,NA,Xanthophyllum eurhynchum,NA,PL,9.815058610914035,3
SG01,SG01_HR,H16T24,NA,Xanthophyllum eurhynchum,NA,SLA,18.019148377294975,3
SG01,SG01_HR,H16T24,NA,Xanthophyllum eurhynchum,NA,Th,0.17933333333333334,3
SG01,SG01_HR,H16T41,NA,Diospyros lanceifolia,NA,Area_mm2,4520.057882356364,3
SG01,SG01_HR,H16T41,NA,Diospyros lanceifolia,NA,LDMC,0.4191217212482025,3
SG01,SG01_HR,H16T41,NA,Diospyros lanceifolia,NA,PL,14.67861299036304,3
SG01,SG01_HR,H16T41,NA,Diospyros lanceifolia,NA,SLA,11.243389073636722,3
SG01,SG01_HR,H16T41,NA,Diospyros lanceifolia,NA,Th,0.19899999999999998,3
SG01,SG01_HR,H16T71,NA,Archidendron clypearia,NA,Area_mm2,72362.58672748698,1
SG01,SG01_HR,H16T71,NA,Archidendron clypearia,NA,LDMC,0.3552199788642305,1
SG01,SG01_HR,H16T71,NA,Archidendron clypearia,NA,PL,60.013652556469935,1
SG01,SG01_HR,H16T71,NA,Archidendron clypearia,NA,SLA,18.884257607841274,1
SG01,SG01_HR,H16T71,NA,Archidendron clypearia,NA,Th,0.203,1
SG01,SG01_HR,H16T73,NA,Archidendron clypearia,NA,Area_mm2,31614.130438026084,1
SG01,SG01_HR,H16T73,NA,Archidendron clypearia,NA,LDMC,0.4218922087611468,1
SG01,SG01_HR,H16T73,NA,Archidendron clypearia,NA,PL,37.632865848025794,1
SG01,SG01_HR,H16T73,NA,Archidendron clypearia,NA,SLA,13.311212816010983,1
SG01,SG01_HR,H16T73,NA,Archidendron clypearia,NA,Th,0.169,1
SG01,SG01_HR,H16TDialum,NA,Dialium platysepalum,NA,Area_mm2,15422.545078614537,3
SG01,SG01_HR,H16TDialum,NA,Dialium platysepalum,NA,LDMC,0.3862759010548503,3
SG01,SG01_HR,H16TDialum,NA,Dialium platysepalum,NA,PL,17.59791966247908,3
SG01,SG01_HR,H16TDialum,NA,Dialium platysepalum,NA,SLA,17.885972330974496,3
SG01,SG01_HR,H16TF.glob,NA,Ficus globosa,NA,Area_mm2,12478.070669844057,3
SG01,SG01_HR,H16TF.glob,NA,Ficus globosa,NA,LDMC,0.3608997954303597,3
SG01,SG01_HR,H16TF.glob,NA,Ficus globosa,NA,PL,61.40526211462315,3
SG01,SG01_HR,H16TF.glob,NA,Ficus globosa,NA,SLA,12.905812999756602,3
SG01,SG01_HR,H16TF.glob,NA,Ficus globosa,NA,Th,0.201,3
SG01,SG01_HR,H18T23,NA,Baccaurea bracteata,NA,Area_mm2,7920.820508089581,3
SG01,SG01_HR,H18T23,NA,Baccaurea bracteata,NA,LDMC,0.2693402450119382,3
SG01,SG01_HR,H18T23,NA,Baccaurea bracteata,NA,SLA,10.471136438617268,3
SG01,SG01_HR,H18T23,NA,Baccaurea bracteata,NA,Th,0.38433333333333336,3
SG01,SG01_HR,H18T4,NA,Neoscortechinia kingii,NA,Area_mm2,2849.2004054147924,4
SG01,SG01_HR,H18T4,NA,Neoscortechinia kingii,NA,LDMC,0.3365058805745328,4
SG01,SG01_HR,H18T4,NA,Neoscortechinia kingii,NA,SLA,10.986122164327867,4
SG01,SG01_HR,H18T4,NA,Neoscortechinia kingii,NA,Th,0.24175000000000002,4
SG01,SG01_HR,H18T42,NA,Horsfieldia punctatifolia,NA,Area_mm2,8581.935078409595,3
SG01,SG01_HR,H18T42,NA,Horsfieldia punctatifolia,NA,LDMC,0.19331141714724986,3
SG01,SG01_HR,H18T42,NA,Horsfieldia punctatifolia,NA,SLA,16.52312176313272,3
SG01,SG01_HR,H18T42,NA,Horsfieldia punctatifolia,NA,Th,0.231,3
SG01,SG01_HR,H18T6,NA,Baccaurea polyneura,NA,Area_mm2,10142.906872681668,3
SG01,SG01_HR,H18T6,NA,Baccaurea polyneura,NA,LDMC,0.3516635051248677,3
SG01,SG01_HR,H18T6,NA,Baccaurea polyneura,NA,SLA,10.00195247917174,3
SG01,SG01_HR,H18T6,NA,Baccaurea polyneura,NA,Th,0.35333333333333333,3
SG01,SG01_HR,H18TM.tri1,NA,Macaranga trichocarpa,NA,Area_mm2,6784.285142513182,3
SG01,SG01_HR,H18TM.tri1,NA,Macaranga trichocarpa,NA,LDMC,0.3672353382023568,3
SG01,SG01_HR,H18TM.tri1,NA,Macaranga trichocarpa,NA,SLA,16.10984329629261,3
SG01,SG01_HR,H18TM.tri1,NA,Macaranga trichocarpa,NA,Th,0.25233333333333335,3
SG01,SG01_HR,H1T11,NA,Santiria laevigata,NA,Area_mm2,163062.86086232355,2
SG01,SG01_HR,H1T11,NA,Santiria laevigata,NA,LDMC,0.3508538049878802,2
SG01,SG01_HR,H1T11,NA,Santiria laevigata,NA,SLA,14.089061551714739,2
SG01,SG01_HR,H1T11,NA,Santiria laevigata,NA,Th,0.22599999999999998,2
SG01,SG01_HR,H1T12,NA,Elaeocarpus stipularis,NA,Area_mm2,11868.61907882803,3
SG01,SG01_HR,H1T12,NA,Elaeocarpus stipularis,NA,LDMC,0.4616010317809329,3
SG01,SG01_HR,H1T12,NA,Elaeocarpus stipularis,NA,SLA,8.739811602267288,3
SG01,SG01_HR,H1T12,NA,Elaeocarpus stipularis,NA,Th,0.2926666666666667,3
SG01,SG01_HR,H1T14,NA,Litsea elliptica,NA,Area_mm2,10356.452443997421,3
SG01,SG01_HR,H1T14,NA,Litsea elliptica,NA,LDMC,0.37893220217661305,2
SG01,SG01_HR,H1T14,NA,Litsea elliptica,NA,SLA,15.037044751597591,3
SG01,SG01_HR,H1T14,NA,Litsea elliptica,NA,Th,0.227,3
SG01,SG01_HR,H1T15,NA,Drepananthus ramuliflorus,NA,Area_mm2,57896.178330367955,3
SG01,SG01_HR,H1T15,NA,Drepananthus ramuliflorus,NA,LDMC,0.3755792332372853,3
SG01,SG01_HR,H1T15,NA,Drepananthus ramuliflorus,NA,SLA,8.011270719441448,3
SG01,SG01_HR,H1T15,NA,Drepananthus ramuliflorus,NA,Th,0.4126666666666667,3
SG01,SG01_HR,H1T19,NA,Cinnamomum iners,NA,Area_mm2,5575.06891844322,3
SG01,SG01_HR,H1T19,NA,Cinnamomum iners,NA,LDMC,0.3816047225929149,3
SG01,SG01_HR,H1T19,NA,Cinnamomum iners,NA,SLA,11.571801243187831,3
SG01,SG01_HR,H1T19,NA,Cinnamomum iners,NA,Th,0.264,3
SG01,SG01_HR,H1T2,NA,Rhodamnia cinerea,NA,Area_mm2,4200.108700272998,3
SG01,SG01_HR,H1T2,NA,Rhodamnia cinerea,NA,LDMC,0.48108522810013515,3
SG01,SG01_HR,H1T2,NA,Rhodamnia cinerea,NA,SLA,9.213326362433175,3
SG01,SG01_HR,H1T2,NA,Rhodamnia cinerea,NA,Th,0.23266666666666666,3
SG01,SG01_HR,H1T21,NA,Elaeocarpus mastersii,NA,Area_mm2,2443.333234751407,3
SG01,SG01_HR,H1T21,NA,Elaeocarpus mastersii,NA,LDMC,0.46363982007367327,3
SG01,SG01_HR,H1T21,NA,Elaeocarpus mastersii,NA,SLA,11.70914060826197,3
SG01,SG01_HR,H1T21,NA,Elaeocarpus mastersii,NA,Th,0.30633333333333335,3
SG01,SG01_HR,H1T22,NA,Timonius wallichianus,NA,Area_mm2,9707.63653490851,3
SG01,SG01_HR,H1T22,NA,Timonius wallichianus,NA,LDMC,0.22362205586781156,3
SG01,SG01_HR,H1T22,NA,Timonius wallichianus,NA,SLA,21.20385892114998,3
SG01,SG01_HR,H1T22,NA,Timonius wallichianus,NA,Th,0.16866666666666666,3
SG01,SG01_HR,H1T40,NA,Elaeocarpus salicifolius,NA,Area_mm2,1579.588244563796,6
SG01,SG01_HR,H1T40,NA,Elaeocarpus salicifolius,NA,LDMC,0.4295984026737276,5
SG01,SG01_HR,H1T40,NA,Elaeocarpus salicifolius,NA,SLA,13.685526127364497,5
SG01,SG01_HR,H1T40,NA,Elaeocarpus salicifolius,NA,Th,0.1945,6
SG01,SG01_HR,H1T47,NA,Dysoxylum cauliflorum,NA,Area_mm2,41351.42641193421,2
SG01,SG01_HR,H1T47,NA,Dysoxylum cauliflorum,NA,LDMC,0.45267095064170026,2
SG01,SG01_HR,H1T47,NA,Dysoxylum cauliflorum,NA,SLA,10.208093769933932,2
SG01,SG01_HR,H1T47,NA,Dysoxylum cauliflorum,NA,Th,0.222,2
SG01,SG01_HR,H1T6,NA,Gironniera nervosa,NA,Area_mm2,3457.1209361658443,3
SG01,SG01_HR,H1T6,NA,Gironniera nervosa,NA,LDMC,0.4898320043716589,3
SG01,SG01_HR,H1T6,NA,Gironniera nervosa,NA,SLA,11.004180421864959,3
SG01,SG01_HR,H1T6,NA,Gironniera nervosa,NA,Th,0.4583333333333333,3
SG01,SG01_HR,H1T65,NA,Elaeocarpus salicifolius,NA,Area_mm2,1392.8622134963152,3
SG01,SG01_HR,H1T65,NA,Elaeocarpus salicifolius,NA,LDMC,0.4170870009786769,3
SG01,SG01_HR,H1T65,NA,Elaeocarpus salicifolius,NA,SLA,14.305485017210215,3
SG01,SG01_HR,H1T65,NA,Elaeocarpus salicifolius,NA,Th,0.16566666666666666,3
SG01,SG01_HR,H1T67,NA,Santiria laevigata,NA,Area_mm2,271329.20387318457,2
SG01,SG01_HR,H1T67,NA,Santiria laevigata,NA,LDMC,0.42237802877005415,2
SG01,SG01_HR,H1T67,NA,Santiria laevigata,NA,SLA,9.414488593933584,2
SG01,SG01_HR,H1T67,NA,Santiria laevigata,NA,Th,0.265,2
SG01,SG01_HR,H1T69,NA,Diospyros lanceifolia,NA,Area_mm2,3776.508590098965,3
SG01,SG01_HR,H1T69,NA,Diospyros lanceifolia,NA,LDMC,0.4174051582926791,3
SG01,SG01_HR,H1T69,NA,Diospyros lanceifolia,NA,SLA,10.754330196626976,3
SG01,SG01_HR,H1T69,NA,Diospyros lanceifolia,NA,Th,0.24733333333333335,3
SG01,SG01_HR,H1T7,NA,Prunus polystachya,NA,Area_mm2,19797.726308726327,3
SG01,SG01_HR,H1T7,NA,Prunus polystachya,NA,LDMC,0.5127806207639382,2
SG01,SG01_HR,H1T7,NA,Prunus polystachya,NA,SLA,5.630831142769389,3
SG01,SG01_HR,H1T7,NA,Prunus polystachya,NA,Th,0.41000000000000003,2
SG01,SG01_HR,H1T9,NA,Prunus polystachya,NA,Area_mm2,16040.304896772694,3
